time,DAM_price
15jan2022 10:00:00,.2223899993896484
15jan2022 11:00:00,.2149199981689453
15jan2022 12:00:00,.2084299926757812
15jan2022 13:00:00,.2
15jan2022 14:00:00,.2030899963378906
15jan2022 15:00:00,.2139799957275391
15jan2022 16:00:00,.2263200073242188
15jan2022 17:00:00,.26
15jan2022 18:00:00,.2670299987792969
15jan2022 19:00:00,.2614100036621094
15jan2022 20:00:00,.2436199951171875
15jan2022 21:00:00,.2243000030517578
15jan2022 22:00:00,.2180700073242187
15jan2022 23:00:00,.2134199981689453
16jan2022 00:00:00,.2259199981689453
16jan2022 01:00:00,.216
16jan2022 02:00:00,.1721999969482422
16jan2022 03:00:00,.1900399932861328
16jan2022 04:00:00,.1638300018310547
16jan2022 05:00:00,.1778000030517578
16jan2022 06:00:00,.2268899993896484
16jan2022 07:00:00,.2282899932861328
16jan2022 08:00:00,.2255299987792969
16jan2022 09:00:00,.23
16jan2022 10:00:00,.1756300048828125
16jan2022 11:00:00,.1560700073242187
16jan2022 12:00:00,.2
16jan2022 13:00:00,.1569799957275391
16jan2022 14:00:00,.1721999969482422
16jan2022 15:00:00,.1595399932861328
16jan2022 16:00:00,.1862400054931641
16jan2022 17:00:00,.2129499969482422
16jan2022 18:00:00,.2661300048828125
16jan2022 19:00:00,.2276399993896484
16jan2022 20:00:00,.2598999938964844
16jan2022 21:00:00,.2074600067138672
16jan2022 22:00:00,.245
16jan2022 23:00:00,.1734600067138672
17jan2022 00:00:00,.1837899932861328
17jan2022 01:00:00,.1802799987792969
17jan2022 02:00:00,.1657899932861328
17jan2022 03:00:00,.1505800018310547
17jan2022 04:00:00,.148
17jan2022 05:00:00,.15675
17jan2022 06:00:00,.1921000061035156
17jan2022 07:00:00,.2145899963378906
17jan2022 08:00:00,.203
17jan2022 09:00:00,.245
17jan2022 10:00:00,.1766000061035156
17jan2022 11:00:00,.1
17jan2022 12:00:00,.121
17jan2022 13:00:00,.1776999969482422
17jan2022 14:00:00,.2021399993896484
17jan2022 15:00:00,.2456000061035156
17jan2022 16:00:00,.2319400024414063
17jan2022 17:00:00,.2921300048828125
17jan2022 18:00:00,.2988299865722656
17jan2022 19:00:00,.2606000061035156
17jan2022 20:00:00,.2988800048828125
17jan2022 21:00:00,.2000099945068359
17jan2022 22:00:00,.2548000030517578
17jan2022 23:00:00,.2128200073242187
18jan2022 00:00:00,.228
18jan2022 01:00:00,.2030500030517578
18jan2022 02:00:00,.1909499969482422
18jan2022 03:00:00,.1860700073242187
18jan2022 04:00:00,.1939900054931641
18jan2022 05:00:00,.2037599945068359
18jan2022 06:00:00,.2291000061035156
18jan2022 07:00:00,.2733599853515625
18jan2022 08:00:00,.2943999938964844
18jan2022 09:00:00,.2906400146484375
18jan2022 10:00:00,.2753999938964844
18jan2022 11:00:00,.2651000061035156
18jan2022 12:00:00,.25
18jan2022 13:00:00,.2442700042724609
18jan2022 14:00:00,.2430200042724609
18jan2022 15:00:00,.2492200012207031
18jan2022 16:00:00,.236
18jan2022 17:00:00,.278
18jan2022 18:00:00,.2763900146484375
18jan2022 19:00:00,.247
18jan2022 20:00:00,.2525800018310547
18jan2022 21:00:00,.2241900024414062
18jan2022 22:00:00,.234
18jan2022 23:00:00,.2
19jan2022 00:00:00,.1992100067138672
19jan2022 01:00:00,.1891999969482422
19jan2022 02:00:00,.1918000030517578
19jan2022 03:00:00,.184
19jan2022 04:00:00,.1791199951171875
19jan2022 05:00:00,.187
19jan2022 06:00:00,.19
19jan2022 07:00:00,.1986199951171875
19jan2022 08:00:00,.2494600067138672
19jan2022 09:00:00,.2437200012207031
19jan2022 10:00:00,.2515
19jan2022 11:00:00,.229
19jan2022 12:00:00,.1563500061035156
19jan2022 13:00:00,.1282899932861328
19jan2022 14:00:00,.1643500061035156
19jan2022 15:00:00,.2053999938964844
19jan2022 16:00:00,.203
19jan2022 17:00:00,.2537700042724609
19jan2022 18:00:00,.2553999938964844
19jan2022 19:00:00,.176
19jan2022 20:00:00,.0930699996948242
19jan2022 21:00:00,.151
19jan2022 22:00:00,.205
19jan2022 23:00:00,.2086000061035156
20jan2022 00:00:00,.1525899963378906
20jan2022 01:00:00,.1435899963378906
20jan2022 02:00:00,.1363300018310547
20jan2022 03:00:00,.1312299957275391
20jan2022 04:00:00,.1293099975585937
20jan2022 05:00:00,.1419900054931641
20jan2022 06:00:00,.1682799987792969
20jan2022 07:00:00,.2159600067138672
20jan2022 08:00:00,.2306000061035156
20jan2022 09:00:00,.23625
20jan2022 10:00:00,.2
20jan2022 11:00:00,.2044700012207031
20jan2022 12:00:00,.1225699996948242
20jan2022 13:00:00,.1746399993896484
20jan2022 14:00:00,.1726399993896484
20jan2022 15:00:00,.1826300048828125
20jan2022 16:00:00,.1866900024414062
20jan2022 17:00:00,.2003500061035156
20jan2022 18:00:00,.23
20jan2022 19:00:00,.1876399993896484
20jan2022 20:00:00,.2005899963378906
20jan2022 21:00:00,.1813999938964844
20jan2022 22:00:00,.1794299926757812
20jan2022 23:00:00,.1702200012207031
21jan2022 00:00:00,.1795800018310547
21jan2022 01:00:00,.1731699981689453
21jan2022 02:00:00,.1588300018310547
21jan2022 03:00:00,.1563899993896484
21jan2022 04:00:00,.1575800018310547
21jan2022 05:00:00,.1616900024414062
21jan2022 06:00:00,.186
21jan2022 07:00:00,.2203000030517578
21jan2022 08:00:00,.2196000061035156
21jan2022 09:00:00,.2261000061035156
21jan2022 10:00:00,.21
21jan2022 11:00:00,.2261000061035156
21jan2022 12:00:00,.2001000061035156
21jan2022 13:00:00,.1877700042724609
21jan2022 14:00:00,.1866300048828125
21jan2022 15:00:00,.19
21jan2022 16:00:00,.1968899993896484
21jan2022 17:00:00,.2153999938964844
21jan2022 18:00:00,.2203000030517578
21jan2022 19:00:00,.225
